SampleIndex,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,RMS,Pitch,Roll,StepCount
334,1768267295,280,-22,7974,105,81,-23,129.8,0.05,-2.11,1
335,1768267295,274,6,8016,102,78,-27,129.8,0.08,-2.1,1
336,1768267295,288,-8,8010,98,80,-27,129.8,0.07,-2.11,1
337,1768267295,290,-32,8008,98,77,-31,129.8,0.03,-2.12,1
338,1768267295,254,-8,8026,98,80,-26,129.8,0.04,-2.08,1
339,1768267295,234,-6,7978,101,85,-26,129.8,0.05,-2.02,1
340,1768267295,330,62,7964,100,77,-27,129.8,0.15,-2.11,1
341,1768267295,256,-12,8028,105,81,-28,129.8,0.13,-2.07,1
342,1768267295,282,-4,7996,102,80,-20,129.8,0.12,-2.08,1
343,1768267295,278,-30,8008,97,78,-24,129.8,0.08,-2.08,1
344,1768267295,240,16,7958,101,85,-27,129.8,0.11,-2.03,1
345,1768267295,270,8,8012,103,81,-28,129.8,0.12,-2.03,1
346,1768267295,250,10,7948,99,81,-30,129.8,0.13,-2.0,1
347,1768267295,290,-24,7974,99,77,-27,129.8,0.1,-2.03,1
348,1768267295,298,-22,8000,100,77,-24,129.8,0.07,-2.07,1
349,1768267295,300,-24,7986,100,84,-26,129.8,0.04,-2.11,1
350,1768267295,270,2,8032,98,80,-26,129.8,0.06,-2.09,1
351,1768267295,278,-4,7978,100,85,-22,129.8,0.07,-2.09,1
352,1768267295,274,-10,8058,101,84,-26,129.8,0.06,-2.08,1
353,1768267295,242,12,8034,105,81,-31,140.78,0.09,-2.03,1
354,1768267295,264,-22,7978,100,87,-31,140.78,0.07,-2.02,1
355,1768267295,318,12,7960,96,81,-25,140.78,0.09,-2.09,1
356,1768267295,306,-26,7974,103,78,-24,140.78,0.06,-2.13,1
357,1768267295,274,18,8028,95,81,-29,140.78,0.1,-2.12,1
358,1768267295,254,-6,8064,96,79,-24,140.78,0.09,-2.07,1
359,1768267295,308,-14,7990,101,82,-30,140.78,0.08,-2.12,1
360,1768267295,260,-8,8006,104,83,-28,140.78,0.07,-2.09,1
361,1768267295,274,18,8012,101,85,-28,140.78,0.11,-2.08,1
362,1768267295,260,-2,7990,101,80,-25,140.78,0.11,-2.06,1
363,1768267295,276,-14,7962,101,77,-27,140.78,0.09,-2.06,1
364,1768267295,300,2,8020,97,80,-25,140.78,0.1,-2.09,1
365,1768267295,296,-24,8010,102,79,-24,140.78,0.07,-2.12,1
366,1768267295,272,-18,8004,101,83,-26,140.78,0.05,-2.1,1
367,1768267295,288,-26,8006,97,78,-28,140.78,0.03,-2.11,1
368,1768267295,286,-4,7994,100,78,-26,140.78,0.04,-2.12,1
369,1768267295,254,-4,8040,104,82,-22,140.78,0.05,-2.07,1
370,1768267295,272,-20,7972,100,81,-25,140.78,0.03,-2.07,1
371,1768267296,276,-36,8034,97,83,-24,140.78,0.0,-2.07,1
372,1768267296,284,-20,7994,103,79,-26,140.78,0.0,-2.08,1
